관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,관리기관전화번호,위도,경도
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 구운동464,시설물관리,5,200,360도전방면,031-228-3301,37.281632,126.977443
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 서둔동 256,시설물관리,5,200,360도전방면,031-228-3301,37.281706,126.980327
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 고등동 산1-5 팔달산,시설물관리,4,200,360도전방면,031-228-3301,37.27795,127.007938
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 화서동 산1-12 팔달산,시설물관리,3,200,90도 정면,031-228-3301,37.280726,127.008194
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 화서동 26-59 팔달산,시설물관리,3,200,90도 정면,031-228-3301,37.283367,127.007881
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 권선동 1035-2 추적 150호 무지개,시설물관리,3,200,360도전방면,031-228-3301,37.257683,127.025255
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 권선동 980 추적159호(장교둑),시설물관리,3,200,360도전방면,031-228-3301,37.259492,127.01891
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 권선동 1185-2 추적 권선,시설물관리,3,200,360도전방면,031-228-3301,37.253075,127.024224
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 권선동 1319 추적 권선3-4호,시설물관리,4,200,360도전방면,031-228-3301,37.24836,127.036868
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 권선동 1264 추적 다솜,시설물관리,3,200,360도전방면,031-228-3301,37.249762,127.028388
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 권선동 1188-2 추적 다정,시설물관리,3,200,360도전방면,031-228-3301,37.251296,127.02246
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 권선동 1300 추적 명당,시설물관리,3,200,360도전방면,031-228-3301,37.252577,127.039693
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 권선동 1261 추적 어공4호,시설물관리,3,200,360도전방면,031-228-3301,37.252281,127.028756
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 권선동 1275 추적 어공6호,시설물관리,3,200,360도전방면,031-228-3301,37.248587,127.030413
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 권선동 1273 추적 어공7호,시설물관리,3,200,360도전방면,031-228-3301,37.24977,127.032078
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 권선동 985 추적 장대산,시설물관리,3,200,360도전방면,031-228-3301,37.258892,127.021108
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 권선동 946 추적 중앙,시설물관리,3,200,360도전방면,031-228-3301,37.262341,127.022713
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 권선동 1232 추적 효정,시설물관리,3,200,360도전방면,031-228-3301,37.254943,127.033339
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 인계동 948 추적 드라마센터,시설물관리,3,200,360도전방면,031-228-3301,37.270128,127.029238
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 인계동 465-3 추적 인계 제198호,시설물관리,3,200,360도전방면,031-228-3301,37.269433,127.03379
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 인계동 998 추적 장다리,시설물관리,3,200,360도전방면,031-228-3301,37.26549,127.023973
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 인계동 564-1 추적 인계 제146호,시설물관리,3,200,360도전방면,031-228-3301,37.268529,127.019066
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 곡반정동 541 추적 곡반정,시설물관리,3,200,360도전방면,031-228-3301,37.2411,127.031045
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 곡반정동 600 추적 오누이,시설물관리,3,200,360도전방면,031-228-3301,37.233479,127.025379
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 곡반정동 572 추적 신아,시설물관리,3,200,360도전방면,031-228-3301,37.23735,127.029933
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통2동 981-4 추적 교통공원,시설물관리,3,200,360도전방면,031-228-3301,37.245291,127.064094
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통동 1047-3 추적 단오,시설물관리,3,200,360도전방면,031-228-3301,37.255958,127.076638
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통동 1052-4 추적 달님,시설물관리,3,200,360도전방면,031-228-3301,37.26284,127.084337
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 망포동 721 추적 망포,시설물관리,3,200,360도전방면,031-228-3301,37.244651,127.055816
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 망포동 358-5 추적 망포공원(2),시설물관리,3,200,360도전방면,031-228-3301,37.242299,127.05773
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 매탄동 1275 추적 매여울,시설물관리,3,200,360도전방면,031-228-3301,37.258008,127.044673
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 매탄동 1259 추적 매화,시설물관리,3,200,360도전방면,031-228-3301,37.260134,127.046043
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 매탄3동 1311 추적 매화공원(1),시설물관리,3,200,360도전방면,031-228-3301,37.261985,127.049057
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 매탄3동 1311 추적 매화공원(2),시설물관리,3,200,360도전방면,031-228-3301,37.261784,127.048977
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 매탄3동 1317 추적 매화공원(3),시설물관리,5,200,360도전방면,031-228-3301,37.260165,127.04824
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 매탄3동 1318 추적 머내생태공원,시설물관리,3,200,360도전방면,031-228-3301,37.259517,127.048816
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 원천동 463-1 추적 먼내,시설물관리,3,200,360도전방면,031-228-3301,37.269467,127.057821
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통동 955-2 추적 미로,시설물관리,3,200,360도전방면,031-228-3301,37.262552,127.078006
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통동 987 추적 미리내,시설물관리,3,200,360도전방면,031-228-3301,37.245334,127.068665
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통2동 969-2 추적 벽적골공원(1),시설물관리,3,200,360도전방면,031-228-3301,37.248483,127.06261
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통2동 969-2 추적 벽적골공원(2),시설물관리,3,200,360도전방면,031-228-3301,37.248337,127.062112
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 매탄동 1231-2 추적 교통,시설물관리,3,200,360도전방면,031-228-3301,37.266239,127.057377
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 매탄3동 1345 추적 선주리들(1),시설물관리,3,200,360도전방면,031-228-3301,37.255046,127.044551
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 매탄3동 1345 추적 선주리들(2),시설물관리,3,200,360도전방면,031-228-3301,37.248697,127.062308
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 원천동 549-3 추적 솔빛,시설물관리,3,200,360도전방면,031-228-3301,37.268182,127.059595
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 망포동 708 추적 수련,시설물관리,3,200,360도전방면,031-228-3301,37.242393,127.064462
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통동 1031 추적 수정,시설물관리,3,200,360도전방면,031-228-3301,37.251931,127.079807
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통1동 961-1 추적 영통중앙공원,시설물관리,3,200,360도전방면,031-228-3301,37.254808,127.071085
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 원천동 303 추적 영흥공원,시설물관리,3,200,360도전방면,031-228-3301,37.26496,127.070398
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 매탄동 1201 추적 우정,시설물관리,3,200,360도전방면,031-228-3301,37.271311,127.053707
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 망포동 358-5 추적 망포공원(1),시설물관리,4,200,360도전방면,031-228-3301,37.24241,127.057671
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 당수동 692-11임,차량방범,1,200,90도 정면,031-228-3301,37.276901,126.941858
경기도 수원시 재난관리과,,경기도 수원시 권선구 권선구 고색동679-2,재난재해,1,200,360도전방면,031-228-3119,37.239902,126.985643
경기도 수원시 재난관리과,,경기도 수원시 영통구 영통구 신동 942,재난재해,1,200,360도전방면,031-228-3119,37.245799,127.040047
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 이목동 243-4 이목지하차도,지하보도,7,200,90도 정면,031-228-3301,37.316845,126.983191
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 팔달로 298-8,생활방범,1,200,360도전방면,031-228-3301,37.290483,127.017106
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 수원천로 407번길 9,생활방범,5,200,360도전방면,031-228-3301,37.289779,127.018337
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 정조로 922번길 7,생활방범,5,200,360도전방면,031-228-3301,37.290296,127.013783
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 팔달로 279번길 28,생활방범,1,200,360도전방면,031-228-3301,37.291062,127.014396
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 수성로 402번길 20-1,생활방범,1,200,360도전방면,031-228-3301,37.293868,127.016255
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 수성로 402번길 46,생활방범,4,200,360도전방면,031-228-3301,37.293031,127.017036
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 정조로 934번길 35-19,생활방범,1,200,360도전방면,031-228-3301,37.292492,127.013608
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 수성로 370번길 29,생활방범,4,200,360도전방면,031-228-3301,37.292484,127.01329
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 수성로 382번길 4-14,생활방범,2,200,90도 정면,031-228-3301,37.293562,127.013057
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 수성로 364번길 12,생활방범,5,200,360도전방면,031-228-3301,37.292906,127.011865
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 월드컵로 442번길 16,생활방범,4,200,360도전방면,031-228-3301,37.294852,127.024793
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 월드컵로 428번길 10,생활방범,5,200,360도전방면,031-228-3301,37.293905,127.025944
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 연무로 7번길 62-3,생활방범,2,200,90도 정면,031-228-3301,37.294058,127.026495
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 월드컵로 418번길 12,생활방범,5,200,360도전방면,031-228-3301,37.293394,127.026987
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 연무로 37-3,생활방범,3,200,90도 정면,031-228-3301,37.294574,127.027171
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 연무로 56번길 14-8,생활방범,3,200,90도 정면,031-228-3301,37.295737,127.026404
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 연무로 42번길 29,생활방범,5,200,360도전방면,031-228-3301,37.296206,127.027459
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 연무로 42번길 32-7,생활방범,2,200,90도 정면,031-228-3301,37.296083,127.028191
